Spot Market Energy Charge Summary
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:27 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.01,4000.02,4000.05,4000.06,3000.28,3000.01,1200.01,3000.29,3000.30,3000.02,1205.01,4000.07
Customer ID,Customer Code,EPT Hour Ending,GMT Hour Ending,DA Net Interchange (MWh),DA PJM Energy Price ($/MWh),DA Spot Market Energy Charge ($),RT Net Interchange (MWh),Bal Net Interchange (MWh),RT PJM Energy Price ($/MWh),Bal Spot Market Energy Charge ($),Version
38738,TIDALE,02/06/2018 14,02/06/2018 19,-30.000,26.25,-787.50,-30.000,.000,27.08,.00,20180201.000
38738,TIDALE,02/06/2018 15,02/06/2018 20,-30.000,25.71,-771.30,-30.000,.000,27.43,.00,20180201.000
38738,TIDALE,02/06/2018 16,02/06/2018 21,-30.000,25.60,-768.00,-30.000,.000,30.44,.00,20180201.000
38738,TIDALE,02/06/2018 17,02/06/2018 22,-30.000,26.35,-790.50,-30.000,.000,33.01,.00,20180201.000
38738,TIDALE,02/06/2018 18,02/06/2018 23,.000,30.59,.00,.000,.000,39.06,.00,20180201.000
38738,TIDALE,02/06/2018 19,02/07/2018 00,.000,33.75,.00,.000,.000,51.02,.00,20180201.000
38738,TIDALE,02/06/2018 20,02/07/2018 01,.000,30.79,.00,.000,.000,56.24,.00,20180201.000
38738,TIDALE,02/06/2018 21,02/07/2018 02,.000,30.98,.00,.000,.000,57.53,.00,20180201.000
38738,TIDALE,02/06/2018 22,02/07/2018 03,.000,27.82,.00,.000,.000,29.38,.00,20180201.000
38738,TIDALE,02/06/2018 23,02/07/2018 04,.000,25.47,.00,.000,.000,28.08,.00,20180201.000
38738,TIDALE,02/06/2018 24,02/07/2018 05,.000,24.60,.00,.000,.000,25.07,.00,20180201.000
38738,TIDALE,02/08/2018 01,02/08/2018 06,-50.000,24.62,-1231.00,-70.000,-20.000,24.85,-497.00,20180201.000
38738,TIDALE,02/08/2018 02,02/08/2018 07,-50.000,24.30,-1215.00,-70.000,-20.000,24.84,-496.80,20180201.000
38738,TIDALE,02/08/2018 03,02/08/2018 08,-50.000,24.34,-1217.00,-70.000,-20.000,24.36,-487.20,20180201.000
38738,TIDALE,02/08/2018 04,02/08/2018 09,-50.000,24.82,-1241.00,-70.000,-20.000,25.88,-517.60,20180201.000
38738,TIDALE,02/08/2018 05,02/08/2018 10,-50.000,25.88,-1294.00,-70.000,-20.000,27.15,-543.00,20180201.000
38738,TIDALE,02/08/2018 06,02/08/2018 11,-50.000,30.98,-1549.00,-70.000,-20.000,28.73,-574.60,20180201.000
38738,TIDALE,02/08/2018 07,02/08/2018 12,-50.000,40.89,-2044.50,-70.000,-20.000,44.10,-882.00,20180201.000
38738,TIDALE,02/08/2018 08,02/08/2018 13,-50.000,47.64,-2382.00,-70.000,-20.000,44.86,-897.20,20180201.000
38738,TIDALE,02/08/2018 09,02/08/2018 14,-50.000,38.64,-1932.00,-70.000,-20.000,39.51,-790.20,20180201.000
38738,TIDALE,02/08/2018 10,02/08/2018 15,-50.000,37.26,-1863.00,-70.000,-20.000,28.32,-566.40,20180201.000
38738,TIDALE,02/08/2018 11,02/08/2018 16,-50.000,35.98,-1799.00,-70.000,-20.000,30.20,-604.00,20180201.000
38738,TIDALE,02/08/2018 12,02/08/2018 17,-50.000,32.94,-1647.00,-70.000,-20.000,27.12,-542.40,20180201.000
38738,TIDALE,02/08/2018 13,02/08/2018 18,-50.000,30.66,-1533.00,-70.000,-20.000,27.08,-541.60,20180201.000
38738,TIDALE,02/08/2018 14,02/08/2018 19,-50.000,29.41,-1470.50,-70.000,-20.000,26.99,-539.80,20180201.000
38738,TIDALE,02/08/2018 15,02/08/2018 20,-50.000,28.30,-1415.00,-70.000,-20.000,24.91,-498.20,20180201.000
38738,TIDALE,02/08/2018 16,02/08/2018 21,-50.000,27.93,-1396.50,-70.000,-20.000,25.70,-514.00,20180201.000
38738,TIDALE,02/08/2018 17,02/08/2018 22,-50.000,29.20,-1460.00,-70.000,-20.000,26.40,-528.00,20180201.000
38738,TIDALE,02/08/2018 18,02/08/2018 23,-50.000,37.42,-1871.00,-70.000,-20.000,30.11,-602.20,20180201.000
38738,TIDALE,02/08/2018 19,02/09/2018 00,-50.000,42.70,-2135.00,-70.000,-20.000,31.28,-625.60,20180201.000
38738,TIDALE,02/08/2018 20,02/09/2018 01,-50.000,40.07,-2003.50,-70.000,-20.000,30.24,-604.80,20180201.000
38738,TIDALE,02/08/2018 21,02/09/2018 02,-50.000,37.76,-1888.00,-70.000,-20.000,28.79,-575.80,20180201.000
38738,TIDALE,02/08/2018 22,02/09/2018 03,-50.000,34.99,-1749.50,-70.000,-20.000,28.25,-565.00,20180201.000
38738,TIDALE,02/08/2018 23,02/09/2018 04,-50.000,30.59,-1529.50,-70.000,-20.000,27.45,-549.00,20180201.000
38738,TIDALE,02/08/2018 24,02/09/2018 05,-50.000,27.65,-1382.50,-70.000,-20.000,25.33,-506.60,20180201.000
38738,TIDALE,02/09/2018 01,02/09/2018 06,-40.000,27.06,-1082.40,-70.000,-30.000,26.09,-782.70,20180201.000
38738,TIDALE,02/09/2018 02,02/09/2018 07,-40.000,26.48,-1059.20,-70.000,-30.000,25.41,-762.30,20180201.000
38738,TIDALE,02/09/2018 03,02/09/2018 08,-40.000,25.86,-1034.40,-70.000,-30.000,26.26,-787.80,20180201.000
38738,TIDALE,02/09/2018 04,02/09/2018 09,-40.000,26.18,-1047.20,-70.000,-30.000,26.76,-802.80,20180201.000
38738,TIDALE,02/09/2018 05,02/09/2018 10,.000,26.77,.00,.000,.000,29.42,.00,20180201.000
38738,TIDALE,02/09/2018 06,02/09/2018 11,.000,31.46,.00,.000,.000,30.81,.00,20180201.000
38738,TIDALE,02/09/2018 07,02/09/2018 12,.000,37.11,.00,.000,.000,42.83,.00,20180201.000
38738,TIDALE,02/09/2018 08,02/09/2018 13,.000,39.78,.00,.000,.000,56.40,.00,20180201.000
38738,TIDALE,02/09/2018 09,02/09/2018 14,.000,35.05,.00,.000,.000,40.49,.00,20180201.000
38738,TIDALE,02/09/2018 10,02/09/2018 15,.000,32.23,.00,.000,.000,30.02,.00,20180201.000
38738,TIDALE,02/09/2018 11,02/09/2018 16,.000,28.81,.00,.000,.000,23.32,.00,20180201.000
38738,TIDALE,02/09/2018 12,02/09/2018 17,.000,28.90,.00,.000,.000,26.07,.00,20180201.000
